title,console,genre_x,publisher,developer_x,critic_score,total_sales,release_date_x,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Count,User_Count,Rating,positive_critics,neutral_critics,negative_critics,positive_users,neutral_users,negative_users,user_score,Title,Publisher,Genre,Platform,Metascore,Avg_Userscore,No_Players,company,stock
FIFA Soccer 2002,PS,Sports,EA Sports,EA Canada,81.0,0.15,2001-11-01,0.08,0.06,0.0,0.01,0.15,8.0,5.0,E,,,,,,,64.0,FIFA Soccer 2002,EASports,Sports;Traditional;Soccer;Sim,PS,81.0,50.0,not specified,EA,EA
FIFA 06: Road to FIFA World Cup,X360,Sports,EA Sports,EA Canada,61.0,0.15,2005-11-16,0.11,0.02,0.01,0.01,0.15,39.0,34.0,E,,,,,,,60.0,,,,,,,,EA,EA
NHL 2K10,X360,Sports,2K Sports,Visual Concepts,66.0,0.15,2009-09-15,0.11,0.02,0.0,0.01,0.15,31.0,15.0,E10+,,,,,,,79.0,,,,,,,,Take Two Interactive,TTWO
Arena Football,XB,Sports,EA Sports,EA Tiburon,65.0,0.15,2006-02-07,0.11,0.03,0.0,0.01,0.15,17.0,10.0,E10+,,,,,,,85.0,,,,,,,,EA,EA
MLB 13: The Show,PSV,Sports,Sony Computer Entertainment,SCE San Diego Studio,76.0,0.15,2013-03-05,0.1,0.0,0.0,0.02,0.11,7.0,21.0,E,5.0,2.0,0.0,7.0,0.0,0.0,75.0,,,,,,,,Sony,SONY
Tiger Woods PGA Tour,DS,Sports,EA Sports,EA Canada,64.0,0.15,2004-12-14,0.13,0.0,0.0,0.01,0.14,21.0,7.0,E,,,,,,,74.0,,,,,,,,EA,EA
Tony Hawk's Pro Skater 5,XOne,Sports,Activision,Robomodo,39.0,0.14,2015-09-29,0.09,0.02,0.0,0.01,0.12,18.0,132.0,T,0.0,7.0,11.0,8.0,9.0,20.0,21.0,,,,,,,,Activision Blizzard,ATVI
FIFA Street 2,PSP,Sports,EA Sports BIG,EA Canada,49.0,0.14,2006-02-28,0.07,0.05,0.0,0.02,0.13,6.0,17.0,E,,,,,,,69.0,,,,,,,,EA,EA
NFL Head Coach 09,PS3,Sports,EA Sports,EA Tiburon,64.0,0.14,2008-09-03,0.13,0.0,0.0,0.01,0.14,12.0,12.0,E,,,,,,,71.0,,,,,,,,EA,EA
FIFA Soccer 2005,GC,Sports,EA Sports,EA Canada,78.0,0.14,2004-10-09,0.11,0.03,0.0,0.0,0.14,22.0,6.0,E,,,,,,,85.0,FIFA Soccer 2005,EACanada,Sports;Traditional;Soccer;Sim,GC,78.0,85.0,1-4 ,EA,EA
Top Spin 4,Wii,Sports,2K Sports,2K Czech,40.0,0.14,2011-03-15,0.04,0.08,0.0,0.02,0.14,8.0,7.0,E,,,,,,,74.0,,,,,,,,Take Two Interactive,TTWO
SSX On Tour,XB,Sports,EA Sports BIG,EA Canada,81.0,0.14,2005-10-11,0.11,0.03,0.0,0.01,0.14,35.0,10.0,E,,,,,,,81.0,SSX On Tour,EACanada,Sports;Alternative;Snowboarding,XB,81.0,81.0,1-2 ,EA,EA
NCAA College Basketball 2K3,XB,Sports,Sega,Kush Games,84.0,0.14,2002-12-02,0.11,0.03,0.0,0.01,0.14,12.0,5.0,E,,,,,,,84.0,NCAA College Basketball 2K3,KushGames,Sports;Traditional;Basketball;Sim,XB,84.0,84.0,1-4 ,Sega,6460.T
Gretzky NHL 06,PSP,Sports,Sony Computer Entertainment,Page 44 Studios,58.0,0.14,2005-10-04,0.13,0.0,0.0,0.01,0.14,22.0,4.0,E10+,,,,,,,68.0,,,,,,,,Sony,SONY
World Tour Soccer 2003,PS2,Sports,Sony Computer Entertainment,SCEE London Studio,78.0,0.14,2003-02-10,0.07,0.05,0.0,0.02,0.14,21.0,7.0,E,,,,,,,83.0,World Tour Soccer 2003,SCEELondonStudio,Sports;Traditional;Soccer;Sim,PS2,78.0,83.0,1-8 ,Sony,SONY
Virtua Tennis 4,Wii,Sports,Sega,Sega-AM2,52.0,0.14,2011-05-10,0.05,0.08,0.0,0.01,0.14,15.0,4.0,E,,,,,,,75.0,,,,,,,,Sega,6460.T
Cabela's African Safari,X360,Sports,Activision,Activision Value,53.0,0.14,2006-11-21,0.13,0.0,0.0,0.01,0.14,4.0,8.0,T,,,,,,,50.0,,,,,,,,Activision Blizzard,ATVI
College Hoops 2K8,PS3,Sports,2K Sports,Visual Concepts,82.0,0.14,2007-11-19,0.13,0.0,0.0,0.01,0.14,18.0,6.0,E,,,,,,,52.0,College Hoops 2K8,VisualConcepts,Sports;Traditional;Team;Basketball;Sim;Sim,PS3,82.0,52.0,10  Online,Take Two Interactive,TTWO
NBA 2K13,WiiU,Sports,2K Sports,Visual Concepts,76.0,0.14,2012-11-18,0.07,0.04,0.0,0.01,0.13,17.0,43.0,E,16.0,1.0,0.0,6.0,1.0,0.0,70.0,NBA 2K13,VisualConcepts,Sports;Traditional;Team;Basketball;Sim;Sim,WiiU,85.0,71.0,1 Player,Take Two Interactive,TTWO
UEFA Euro 2004: Portugal,PS2,Sports,EA Sports,EA Canada,76.0,0.14,2004-05-04,0.07,0.05,0.0,0.02,0.14,21.0,18.0,E,,,,,,,64.0,,,,,,,,EA,EA
World Tour Soccer 2002,PS2,Sports,Sony Computer Entertainment,SCEE London Studio,77.0,0.14,2002-02-17,0.07,0.05,0.0,0.02,0.14,21.0,10.0,E,,,,,,,75.0,World Tour Soccer 2002,SCEELondonStudio,Sports;Traditional;Soccer;Sim,PS2,77.0,75.0,not specified,Sony,SONY
Salt Lake 2002,PS2,Sports,Eidos Interactive,Attention To Detail,49.0,0.14,2002-01-29,0.07,0.05,0.0,0.02,0.14,11.0,6.0,E,,,,,,,35.0,,,,,,,,Square Enix,SQNXF
NHL 2K8,X360,Sports,2K Sports,Kush Games,71.0,0.13,2007-09-10,0.11,0.01,0.0,0.01,0.13,43.0,16.0,E10+,,,,,,,74.0,,,,,,,,Take Two Interactive,TTWO
NHL 2003,GC,Sports,EA Sports,EA Canada,79.0,0.13,2002-09-30,0.1,0.03,0.0,0.0,0.13,13.0,4.0,E,,,,,,,63.0,NHL 2003,EASports,Sports;Traditional;Ice Hockey;Sim,GC,79.0,83.0,1-4 ,EA,EA
MLB Power Pros 2008,Wii,Sports,2K Sports,PawaPuro Production,79.0,0.13,2008-07-29,0.11,0.0,0.01,0.01,0.13,16.0,21.0,E,,,,,,,87.0,MLB Power Pros 2008,Konami,Sports;Traditional;Team;Baseball;Arcade;Arcade,Wii,79.0,87.0,not specified,Take Two Interactive,TTWO
The BIGS 2,PS3,Sports,2K Sports,Blue Castle Games,80.0,0.13,2009-07-07,0.12,0.0,0.0,0.01,0.13,18.0,16.0,E10+,,,,,,,76.0,,,,,,,,Take Two Interactive,TTWO
Cabela's Alaskan Adventure,X360,Sports,Activision,Activision,48.0,0.13,2006-09-19,0.12,0.0,0.0,0.01,0.13,11.0,17.0,T,,,,,,,56.0,,,,,,,,Activision Blizzard,ATVI
FIFA World Cup Germany 2006,GC,Sports,EA Sports,EA Canada,77.0,0.13,2006-04-24,0.1,0.03,0.0,0.0,0.13,17.0,5.0,E,,,,,,,62.0,,,,,,,,EA,EA
NBA Live 16,XOne,Sports,EA Sports,EA Tiburon,60.0,0.13,2015-09-29,0.09,0.01,0.0,0.01,0.11,17.0,62.0,E,0.0,16.0,1.0,12.0,0.0,5.0,56.0,,,,,,,,EA,EA
Cabela's Dangerous Hunts 2009,PS3,Sports,Activision,Activision,39.0,0.13,2008-09-23,0.12,0.0,0.0,0.01,0.13,6.0,10.0,T,,,,,,,18.0,,,,,,,,Activision Blizzard,ATVI
Smash Court Tennis Pro Tournament 2,PS2,Sports,Namco,Namco,74.0,0.13,2004-06-08,0.06,0.05,0.0,0.02,0.13,41.0,12.0,E,,,,,,,91.0,,,,,,,,Bandai Namco,7832.T
NHL 2K7,PS3,Sports,2K Sports,2K Sports,82.0,0.13,2006-11-13,0.11,0.0,0.0,0.01,0.12,24.0,5.0,E10+,,,,,,,66.0,NHL 2K7,KushGames,Sports;Traditional;Team;Ice Hockey;Sim;Sim,PS3,79.0,66.0,8  Online,Take Two Interactive,TTWO
Major League Baseball 2K8 Fantasy All-Stars,DS,Sports,Take-Two Interactive,Deep Fried Entertainment,59.0,0.12,2008-04-14,0.11,0.0,0.0,0.01,0.12,8.0,6.0,E,,,,,,,70.0,,,,,,,,Take Two Interactive,TTWO
Madden NFL 06,DS,Sports,EA Sports,Exient Entertainment,66.0,0.12,2005-08-08,0.11,0.0,0.0,0.01,0.12,9.0,12.0,E,,,,,,,63.0,,,,,,,,EA,EA
Street Hoops,GC,Sports,Activision,Black Ops Entertainment,56.0,0.12,2002-11-28,0.09,0.02,0.0,0.0,0.12,9.0,7.0,T,,,,,,,73.0,,,,,,,,Activision Blizzard,ATVI
College Hoops 2K6,X360,Sports,2K Sports,Visual Concepts,65.0,0.12,2006-03-07,0.11,0.0,0.0,0.01,0.12,17.0,11.0,E,,,,,,,73.0,,,,,,,,Take Two Interactive,TTWO
Academy of Champions: Soccer,Wii,Sports,Ubisoft,Ubisoft Vancouver,71.0,0.12,2009-11-03,0.09,0.02,0.0,0.01,0.12,20.0,14.0,E,,,,,,,68.0,,,,,,,,Ubisoft,UBSFY
NFL Head Coach,XB,Sports,EA Sports,EA Tiburon,69.0,0.12,2006-06-20,0.09,0.03,0.0,0.0,0.12,26.0,9.0,E,,,,,,,71.0,,,,,,,,EA,EA
Pro Evolution Soccer 2016,XOne,Sports,Konami Digital Entertainment,PES Productions,85.0,0.12,2015-09-15,0.04,0.06,0.0,0.01,0.11,14.0,144.0,E,13.0,1.0,0.0,8.0,3.0,2.0,62.0,Pro Evolution Soccer 2016,Konami,Sports;Team;Soccer;Sim,XOne,85.0,62.0,not specified,Konami,9766.T
Disney's Extreme Skate Adventure,GC,Sports,Activision,Toys for Bob,74.0,0.12,2003-09-04,0.09,0.02,0.0,0.0,0.12,18.0,5.0,E,,,,,,,76.0,,,,,,,,Activision Blizzard,ATVI
NBA 2K2,GC,Sports,Sega,Visual Concepts,88.0,0.12,2002-03-20,0.09,0.02,0.0,0.0,0.12,13.0,4.0,E,,,,,,,80.0,NBA 2K2,VisualConcepts,Sports;Traditional;Basketball;Sim,GC,90.0,80.0,1-4 ,Sega,6460.T
Self-Defense Training Camp,X360,Sports,Ubisoft,Ubisoft,21.0,0.12,2011-11-08,0.08,0.03,0.0,0.01,0.12,5.0,25.0,T,,,,,,,50.0,,,,,,,,Ubisoft,UBSFY
NHL 2K3,XB,Sports,Sega,Treyarch,89.0,0.12,2002-11-19,0.09,0.02,0.0,0.0,0.12,17.0,14.0,E,,,,,,,71.0,NHL 2K3,Treyarch,Sports;Traditional;Ice Hockey;Sim,XB,89.0,71.0,1-4 ,Sega,6460.T
FIFA Soccer,PSP,Sports,Electronic Arts,EA Canada,78.0,0.12,2005-04-25,0.11,0.0,0.0,0.01,0.12,23.0,22.0,E,,,,,,,77.0,,,,,,,,EA,EA
Cabela's Deer Hunt 2005 Season,XB,Sports,Activision,Sand Grain Studios,59.0,0.11,2004-08-26,0.09,0.02,0.0,0.0,0.11,5.0,6.0,T,,,,,,,75.0,,,,,,,,Activision Blizzard,ATVI
FIFA Street 2,GC,Sports,EA Sports BIG,EA Canada,63.0,0.11,2006-02-28,0.09,0.02,0.0,0.0,0.11,16.0,7.0,E,,,,,,,57.0,,,,,,,,EA,EA
NFL Head Coach 09,X360,Sports,EA Sports,EA Tiburon,67.0,0.11,2008-09-03,0.11,0.0,0.0,0.01,0.11,14.0,28.0,E,,,,,,,84.0,,,,,,,,EA,EA
FIFA Soccer 06,PSP,Sports,EA Sports,EA Canada,76.0,0.11,2005-10-11,0.1,0.0,0.0,0.01,0.11,17.0,20.0,E,,,,,,,77.0,,,,,,,,EA,EA
MLB Power Pros,PS2,Sports,2K Sports,PawaPuro Production,80.0,0.11,2007-10-03,0.0,0.0,0.11,0.0,0.11,10.0,11.0,E,,,,,,,88.0,MLB Power Pros,Konami,Sports;Traditional;Baseball;Arcade,PS2,80.0,88.0,1-2 ,Take Two Interactive,TTWO
ESPN NHL Hockey,XB,Sports,Sega,Kush Games,88.0,0.11,2003-09-09,0.08,0.02,0.0,0.0,0.11,25.0,24.0,E,,,,,,,84.0,ESPN NHL Hockey,KushGames,Sports;Traditional;Ice Hockey;Sim,XB,88.0,84.0,1-10 ,Sega,6460.T
Disney's Extreme Skate Adventure,XB,Sports,Activision,Toys for Bob,76.0,0.11,2003-09-03,0.08,0.02,0.0,0.0,0.11,15.0,7.0,E,,,,,,,83.0,,,,,,,,Activision Blizzard,ATVI
NHL Rivals 2004,XB,Sports,Microsoft Game Studios,Microsoft Game Studios,65.0,0.11,2003-11-18,0.08,0.02,0.0,0.0,0.11,39.0,20.0,E,,,,,,,88.0,,,,,,,,Microsoft,MSFT
Cabela's North American Adventures,X360,Sports,Activision,Activision,51.0,0.11,2010-09-14,0.1,0.0,0.0,0.01,0.11,5.0,4.0,T,,,,,,,90.0,,,,,,,,Activision Blizzard,ATVI
Tiger Woods PGA Tour 06,GC,Sports,EA Sports,EA Sports,82.0,0.11,2005-09-20,0.08,0.02,0.0,0.0,0.11,19.0,4.0,E,,,,,,,48.0,Tiger Woods PGA Tour 06,EASports,Sports;Traditional;Golf;Sim,GC,82.0,58.0,1-4 ,EA,EA
FIFA World Cup Germany 2006,PSP,Sports,EA Sports,EA Canada,65.0,0.11,2006-05-22,0.1,0.0,0.0,0.01,0.11,15.0,8.0,E,,,,,,,73.0,,,,,,,,EA,EA
Rocky Balboa,PSP,Sports,Sony Computer Entertainment,Ubisoft,58.0,0.11,2007-03-13,0.01,0.09,0.0,0.01,0.1,17.0,11.0,T,,,,,,,66.0,,,,,,,,Sony,SONY
Pro Evolution Soccer 2014,PC,Sports,Konami Digital Entertainment,Konami,83.0,0.11,2013-09-20,0.0,0.1,0.0,0.01,0.1,9.0,239.0,E,3.0,6.0,0.0,10.0,17.0,37.0,44.0,,,,,,,,Konami,9766.T
Top Spin,PS2,Sports,2K Sports,Pam Development,67.0,0.1,2005-09-26,0.05,0.04,0.0,0.01,0.1,28.0,12.0,E,,,,,,,78.0,,,,,,,,Take Two Interactive,TTWO
Winning Eleven: Pro Evolution Soccer 2007,X360,Sports,Konami,Konami Computer Entertainment Tokyo,79.0,0.1,2007-02-06,0.09,0.0,0.0,0.01,0.1,22.0,33.0,E,,,,,,,65.0,Winning Eleven: Pro Evolution Soccer 2007,KCET,Sports;Traditional;Team;Soccer;Sim;Sim,X360,79.0,65.0,1-4 ,Konami,9766.T
Gretzky NHL,PSP,Sports,Sony Computer Entertainment,989 Sports,60.0,0.1,2005-03-14,0.1,0.0,0.0,0.01,0.1,23.0,10.0,E,,,,,,,74.0,,,,,,,,Sony,SONY
FIFA Street,XB,Sports,EA Sports BIG,EA Canada,60.0,0.1,2005-02-22,0.08,0.02,0.0,0.0,0.1,21.0,9.0,E,,,,,,,80.0,,,,,,,,EA,EA
Surf's Up,X360,Sports,Ubisoft,Ubisoft Montreal,62.0,0.1,2007-05-30,0.09,0.0,0.0,0.01,0.1,15.0,9.0,E10+,,,,,,,61.0,,,,,,,,Ubisoft,UBSFY
NHL 2004,GC,Sports,EA Sports,EA Black Box,85.0,0.1,2003-09-22,0.08,0.02,0.0,0.0,0.1,18.0,7.0,E,,,,,,,84.0,NHL 2004,EASports,Sports;Traditional;Ice Hockey;Sim,GC,85.0,84.0,1-4 ,EA,EA
Beach Spikers: Virtua Beach Volleyball,GC,Sports,Sega,Sega-AM2,71.0,0.1,2002-08-12,0.08,0.02,0.0,0.0,0.1,31.0,9.0,E,,,,,,,81.0,,,,,,,,Sega,6460.T
Kelly Slater's Pro Surfer,XB,Sports,Activision,Treyarch,80.0,0.1,2002-09-16,0.08,0.02,0.0,0.0,0.1,15.0,5.0,E,,,,,,,80.0,Kelly Slater's Pro Surfer,Treyarch,Sports;Alternative;Surfing,XB,80.0,80.0,1-2 ,Activision Blizzard,ATVI
NFL Tour,X360,Sports,EA Sports BIG,EA Tiburon,49.0,0.1,2008-01-08,0.09,0.0,0.0,0.01,0.1,35.0,45.0,E,,,,,,,31.0,,,,,,,,EA,EA
NHL 2K6,X360,Sports,2K Sports,Kush Games,73.0,0.1,2005-11-16,0.09,0.0,0.0,0.01,0.1,37.0,24.0,E10+,,,,,,,61.0,,,,,,,,Take Two Interactive,TTWO
College Hoops 2K6,XB,Sports,2K Sports,Visual Concepts,83.0,0.1,2005-11-21,0.07,0.02,0.0,0.0,0.1,17.0,6.0,E,,,,,,,92.0,College Hoops 2K6,2KSports,Sports;Traditional;Basketball;Sim,XB,82.0,84.0,2  Online,Take Two Interactive,TTWO
Rocky: Legends,XB,Sports,Ubisoft,Venom Games,67.0,0.1,2004-09-28,0.07,0.02,0.0,0.0,0.1,21.0,6.0,T,,,,,,,52.0,,,,,,,,Ubisoft,UBSFY
Pro Evolution Soccer 2017,XOne,Sports,Konami Digital Entertainment,PES Productions,87.0,0.1,2016-09-13,0.01,0.03,0.0,0.0,0.05,12.0,84.0,E,12.0,0.0,0.0,4.0,4.0,1.0,61.0,Pro Evolution Soccer 2017,Konami,Sports;Team;Soccer;Sim,XOne,87.0,60.0,not specified,Konami,9766.T
Little League World Series Baseball 2008,Wii,Sports,Activision,Now Production,70.0,0.09,2008-08-05,0.09,0.0,0.0,0.01,0.09,8.0,6.0,E,,,,,,,80.0,,,,,,,,Activision Blizzard,ATVI
Ribbit King,PS2,Sports,Bandai,Bandai,58.0,0.09,2004-06-15,0.05,0.04,0.0,0.01,0.09,10.0,4.0,E,,,,,,,65.0,,,,,,,,Bandai Namco,7832.T
NCAA March Madness 08,PS3,Sports,EA Sports,EA Canada,67.0,0.09,2007-12-11,0.08,0.0,0.0,0.01,0.09,15.0,4.0,E,,,,,,,38.0,,,,,,,,EA,EA
Rugby 2005,PS2,Sports,EA Sports,HB Studios Multimedia,71.0,0.09,2005-03-08,0.04,0.03,0.0,0.01,0.09,15.0,19.0,E,,,,,,,86.0,,,,,,,,EA,EA
Pro Evolution Soccer 2012,PC,Sports,Konami,Konami,70.0,0.09,2011-10-14,0.0,0.07,0.0,0.02,0.09,13.0,88.0,,8.0,5.0,0.0,8.0,2.0,4.0,64.0,,,,,,,,Konami,9766.T
World Soccer Winning Eleven 8 International,XB,Sports,Konami,Konami Computer Entertainment Tokyo,90.0,0.09,2005-02-02,0.07,0.02,0.0,0.0,0.09,25.0,11.0,E,,,,,,,84.0,World Soccer Winning Eleven 8 International,KCET,Sports;Traditional;Soccer;Sim,XB,90.0,84.0,1-4 ,Konami,9766.T
NCAA Football 08,XB,Sports,EA Sports,EA Tiburon,82.0,0.08,2007-07-17,0.06,0.02,0.0,0.0,0.08,4.0,8.0,E,,,,,,,81.0,,,,,,,,EA,EA
Don King Boxing,DS,Sports,2K Sports,Venom Games,71.0,0.08,2009-03-31,0.06,0.01,0.0,0.01,0.08,4.0,5.0,T,,,,,,,78.0,,,,,,,,Take Two Interactive,TTWO
FIFA Street 2,XB,Sports,EA Sports BIG,EA Canada,63.0,0.08,2006-02-28,0.06,0.02,0.0,0.0,0.08,30.0,9.0,E,,,,,,,71.0,,,,,,,,EA,EA
NHL 2K7,X360,Sports,2K Sports,2K Sports,80.0,0.08,2006-09-12,0.07,0.0,0.0,0.01,0.08,51.0,166.0,E10+,,,,,,,79.0,NHL 2K7,KushGames,Sports;Traditional;Team;Ice Hockey;Sim;Sim,X360,78.0,79.0,1-4 ,Take Two Interactive,TTWO
FIFA Soccer 2005,GBA,Sports,EA Sports,EA Canada,81.0,0.08,2004-10-12,0.06,0.02,0.0,0.0,0.08,4.0,5.0,E,,,,,,,78.0,,,,,,,,EA,EA
NHL 06,GC,Sports,EA Sports,EA Canada,78.0,0.08,2005-09-06,0.06,0.02,0.0,0.0,0.08,18.0,7.0,E10+,,,,,,,93.0,NHL 06,EACanada,Sports;Traditional;Ice Hockey;Sim,GC,78.0,84.0,1-4 ,EA,EA
Swingerz Golf,GC,Sports,Eidos Interactive,Telenet,72.0,0.08,2002-10-23,0.06,0.02,0.0,0.0,0.08,11.0,4.0,E,,,,,,,93.0,,,,,,,,Square Enix,SQNXF
FIFA Soccer 2003,GC,Sports,EA Sports,EA Canada,86.0,0.08,2002-11-14,0.06,0.02,0.0,0.0,0.08,12.0,10.0,E,,,,,,,78.0,FIFA Soccer 2003,EACanada,Sports;Traditional;Soccer;Sim,GC,86.0,79.0,1-4 ,EA,EA
Major League Baseball 2K11,PC,Sports,2K Sports,Visual Concepts,74.0,0.08,2011-03-08,0.06,0.01,0.0,0.01,0.08,5.0,16.0,E,,,,,,,59.0,,,,,,,,Take Two Interactive,TTWO
MLB Front Office Manager,PS3,Sports,2K Sports,Blue Castle Games,49.0,0.08,2009-01-26,0.07,0.0,0.0,0.01,0.08,8.0,8.0,E,,,,,,,65.0,,,,,,,,Take Two Interactive,TTWO
Pro Evolution Soccer 2013,PC,Sports,Konami Digital Entertainment,Konami,80.0,0.08,2012-09-25,0.0,0.07,0.0,0.01,0.08,8.0,182.0,E,6.0,2.0,0.0,17.0,3.0,2.0,69.0,Pro Evolution Soccer 2013,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PC,80.0,69.0,not specified,Konami,9766.T
Madden NFL 08,GC,Sports,EA Sports,EA Tiburon,76.0,0.08,2007-08-14,0.06,0.02,0.0,0.0,0.08,4.0,7.0,E,,,,,,,70.0,,,,,,,,EA,EA
The Hustle: Detroit Streets,PSP,Sports,Activision,Blade Interactive,51.0,0.07,2005-10-25,0.07,0.0,0.0,0.01,0.07,11.0,4.0,T,,,,,,,53.0,,,,,,,,Activision Blizzard,ATVI
MLB Front Office Manager,X360,Sports,2K Sports,Blue Castle Games,47.0,0.07,2009-01-26,0.06,0.0,0.0,0.01,0.07,13.0,10.0,E,,,,,,,46.0,,,,,,,,Take Two Interactive,TTWO
FIFA Soccer 2004,GC,Sports,EA Sports,EA Canada,82.0,0.07,2003-11-04,0.05,0.01,0.0,0.0,0.07,17.0,12.0,E,,,,,,,62.0,FIFA Soccer 2004,EACanada,Sports;Traditional;Soccer;Sim,GC,83.0,63.0,1-4 ,EA,EA
Football Manager 2010,PC,Sports,Sega,Sports Interactive,87.0,0.07,2009-11-03,0.0,0.06,0.0,0.01,0.07,33.0,262.0,E,,,,,,,90.0,Football Manager 2010,SportsInteractive,Sports;Traditional;Team;Soccer;Management;Management,PC,87.0,89.0,not specified,Sega,6460.T
NHL 2005,GC,Sports,EA Sports,EA Canada,75.0,0.07,2004-09-20,0.05,0.01,0.0,0.0,0.07,18.0,5.0,E,,,,,,,56.0,,,,,,,,EA,EA
Sega Soccer Slam,GC,Sports,Sega,Black Box Games,84.0,0.07,2002-03-18,0.05,0.01,0.0,0.0,0.07,22.0,7.0,E,,,,,,,77.0,Sega Soccer Slam,BlackBox,Sports;Traditional;Soccer;Arcade,GC,84.0,80.0,1-4 ,Sega,6460.T
Pro Evolution Soccer 2015,PC,Sports,Konami Digital Entertainment,PES Productions,82.0,0.06,2014-11-13,0.0,0.06,0.0,0.0,0.06,8.0,173.0,,6.0,2.0,0.0,13.0,12.0,25.0,58.0,Pro Evolution Soccer 2015,Konami,Sports;Traditional;Team;Soccer;Sim,PC,82.0,57.0,not specified,Konami,9766.T
NHL 2K9,Wii,Sports,2K Sports,Visual Concepts,65.0,0.06,2008-09-08,0.06,0.0,0.0,0.0,0.06,11.0,19.0,E10+,,,,,,,54.0,,,,,,,,Take Two Interactive,TTWO
Disney Sports Skateboarding,GC,Sports,Konami,KCEO,26.0,0.06,2002-11-17,0.05,0.01,0.0,0.0,0.06,7.0,6.0,E,,,,,,,47.0,,,,,,,,Konami,9766.T
Tiger Woods PGA Tour 08,DS,Sports,EA Sports,Exient Ltd.,81.0,0.06,2007-08-28,0.05,0.0,0.0,0.0,0.06,10.0,8.0,E,,,,,,,76.0,Tiger Woods PGA Tour 08,ExientEntertainment,Sports;Traditional;Individual;Golf;Sim;Sim,DS,81.0,76.0,2  Online,EA,EA
NBA Live 07,XB,Sports,EA Sports,EA Canada,64.0,0.06,2006-09-25,0.04,0.01,0.0,0.0,0.06,14.0,13.0,E,,,,,,,68.0,,,,,,,,EA,EA
Sega Soccer Slam,XB,Sports,Sega,Black Box Games,80.0,0.05,2002-08-22,0.04,0.01,0.0,0.0,0.05,15.0,10.0,E,,,,,,,85.0,Sega Soccer Slam,BlackBox,Sports;Traditional;Soccer;Arcade,XB,80.0,85.0,1-4 ,Sega,6460.T
UEFA Euro 2004: Portugal,XB,Sports,EA Sports,EA Canada,74.0,0.05,2004-05-04,0.04,0.01,0.0,0.0,0.05,21.0,9.0,E,,,,,,,81.0,,,,,,,,EA,EA
Wakeboarding Unleashed Featuring Shaun Murray,XB,Sports,Activision,Shaba Games,80.0,0.05,2003-06-10,0.04,0.01,0.0,0.0,0.05,23.0,9.0,E,,,,,,,88.0,Wakeboarding Unleashed Featuring Shaun Murray,ShabaGames,Sports;Alternative;Wakeboarding,XB,80.0,88.0,1-2 ,Activision Blizzard,ATVI
UEFA Champions League 2006-2007,X360,Sports,EA Sports,EA Canada,72.0,0.05,2007-03-20,0.04,0.01,0.0,0.0,0.05,27.0,10.0,E,,,,,,,82.0,,,,,,,,EA,EA
Virtua Striker 2002,GC,Sports,Sega,Amusement Vision,66.0,0.05,2002-05-20,0.01,0.0,0.03,0.0,0.05,20.0,5.0,E,,,,,,,60.0,,,,,,,,Sega,6460.T
FIFA Soccer 2004,GBA,Sports,EA Sports,Exient Entertainment,85.0,0.05,2003-11-04,0.04,0.01,0.0,0.0,0.05,4.0,9.0,E,,,,,,,79.0,,,,,,,,EA,EA
Virtua Tennis 3,PSP,Sports,Sega,Sumo Digital,79.0,0.05,2007-03-26,0.02,0.02,0.0,0.01,0.05,17.0,13.0,E,,,,,,,77.0,Virtua Tennis 3,SumoDigital,Sports;Traditional;Individual;Tennis;Tennis,PSP,79.0,77.0,8  Online,Sega,6460.T
Rugby 2005,XB,Sports,EA Sports,HB Studios Multimedia,75.0,0.05,2005-03-08,0.04,0.01,0.0,0.0,0.05,20.0,11.0,E,,,,,,,77.0,,,,,,,,EA,EA
Rugby 06,PS2,Sports,EA Sports,HB Studios Multimedia,70.0,0.05,2006-02-14,0.02,0.02,0.0,0.01,0.05,6.0,27.0,E,,,,,,,78.0,,,,,,,,EA,EA
2002 FIFA World Cup,GC,Sports,EA Sports,EA Canada,74.0,0.05,2002-04-30,0.04,0.01,0.0,0.0,0.05,9.0,6.0,E,,,,,,,77.0,2002 FIFA World Cup,EASports,Sports;Traditional;Soccer;Sim,GC,78.0,77.0,1-4 ,EA,EA
FIFA Manager 12,PC,Sports,Electronic Arts,Bright Future GmbH,72.0,0.05,2011-10-18,0.0,0.03,0.0,0.01,0.05,11.0,24.0,E,6.0,4.0,1.0,1.0,2.0,3.0,39.0,,,,,,,,EA,EA
Cabela's Trophy Bucks,X360,Sports,Activision,Sand Grain Studios,39.0,0.05,2007-09-19,0.04,0.0,0.0,0.0,0.05,4.0,4.0,T,,,,,,,30.0,,,,,,,,Activision Blizzard,ATVI
FIFA Soccer 10,PC,Sports,EA Sports,EA Canada,72.0,0.05,2009-10-02,0.0,0.04,0.0,0.01,0.05,14.0,59.0,E,,,,,,,38.0,,,,,,,,EA,EA
Rapala Fishing Frenzy 2009,X360,Sports,Activision,FUN Labs,41.0,0.05,2008-09-02,0.04,0.0,0.0,0.0,0.05,5.0,6.0,E,,,,,,,72.0,,,,,,,,Activision Blizzard,ATVI
Smash Court Tennis 3,PSP,Sports,Namco Bandai,Namco Bandai Games America,68.0,0.05,2007-07-16,0.01,0.01,0.01,0.01,0.04,30.0,4.0,E,,,,,,,63.0,,,,,,,,Bandai Namco,7832.T
